pcd,lad23cd,lad23nm
"ZE2 9HT","S12000027","Shetland Islands"
"ZE2 9HU","S12000027","Shetland Islands"
"ZE2 9HW","S12000027","Shetland Islands"
"ZE2 9HX","S12000027","Shetland Islands"
"ZE2 9HY","S12000027","Shetland Islands"
"ZE2 9HZ","S12000027","Shetland Islands"
"ZE2 9JA","S12000027","Shetland Islands"
"ZE2 9JB","S12000027","Shetland Islands"
"ZE2 9JD","S12000027","Shetland Islands"
"ZE2 9JE","S12000027","Shetland Islands"
"ZE2 9JF","S12000027","Shetland Islands"
"ZE2 9JG","S12000027","Shetland Islands"
"ZE2 9JH","S12000027","Shetland Islands"
"ZE2 9JJ","S12000027","Shetland Islands"
"ZE2 9JL","S12000027","Shetland Islands"
"ZE2 9JN","S12000027","Shetland Islands"
"ZE2 9JP","S12000027","Shetland Islands"
"ZE2 9JQ","S12000027","Shetland Islands"
"ZE2 9JR","S12000027","Shetland Islands"
"ZE2 9JS","S12000027","Shetland Islands"
"ZE2 9JT","S12000027","Shetland Islands"
"ZE2 9JU","S12000027","Shetland Islands"
"ZE2 9JW","S12000027","Shetland Islands"
"ZE2 9JX","S12000027","Shetland Islands"
"ZE2 9JY","S12000027","Shetland Islands"
"ZE2 9JZ","S12000027","Shetland Islands"
"ZE2 9LA","S12000027","Shetland Islands"
"ZE2 9LB","S12000027","Shetland Islands"
"ZE2 9LD","S12000027","Shetland Islands"
"ZE2 9LE","S12000027","Shetland Islands"
"ZE2 9LF","S12000027","Shetland Islands"
"ZE2 9LG","S12000027","Shetland Islands"
"ZE2 9LH","S12000027","Shetland Islands"
"ZE2 9LJ","S12000027","Shetland Islands"
"ZE2 9LL","S12000027","Shetland Islands"
"ZE2 9LN","S12000027","Shetland Islands"
"ZE2 9LP","S12000027","Shetland Islands"
"ZE2 9LQ","S12000027","Shetland Islands"
"ZE2 9LR","S12000027","Shetland Islands"
"ZE2 9LS","S12000027","Shetland Islands"
"ZE2 9LT","S12000027","Shetland Islands"
"ZE2 9LU","S12000027","Shetland Islands"
"ZE2 9LW","S12000027","Shetland Islands"
"ZE2 9LX","S12000027","Shetland Islands"
"ZE2 9LY","S12000027","Shetland Islands"
"ZE2 9LZ","S12000027","Shetland Islands"
"ZE2 9NA","S12000027","Shetland Islands"
"ZE2 9NB","S12000027","Shetland Islands"
"ZE2 9ND","S12000027","Shetland Islands"
"ZE2 9NE","S12000027","Shetland Islands"
"ZE2 9NF","S12000027","Shetland Islands"
"ZE2 9NG","S12000027","Shetland Islands"
"ZE2 9NH","S12000027","Shetland Islands"
"ZE2 9NJ","S12000027","Shetland Islands"
"ZE2 9NL","S12000027","Shetland Islands"
"ZE2 9NN","S12000027","Shetland Islands"
"ZE2 9NP","S12000027","Shetland Islands"
"ZE2 9NQ","S12000027","Shetland Islands"
"ZE2 9NR","S12000027","Shetland Islands"
"ZE2 9NS","S12000027","Shetland Islands"
"ZE2 9NT","S12000027","Shetland Islands"
"ZE2 9NU","S12000027","Shetland Islands"
