pcd,lad23cd,lad23nm
"FY1 2EX","E06000009","Blackpool"
"FY1 2EY","E06000009","Blackpool"
"FY1 2EZ","E06000009","Blackpool"
"FY1 2GA","E06000009","Blackpool"
"FY1 2GB","E06000009","Blackpool"
"FY1 2GD","E06000009","Blackpool"
"FY1 2GE","E06000009","Blackpool"
"FY1 2GF","E06000009","Blackpool"
"FY1 2GG","E06000009","Blackpool"
"FY1 2GH","E06000009","Blackpool"
"FY1 2GJ","E06000009","Blackpool"
"FY1 2GL","E06000009","Blackpool"
"FY1 2GN","E06000009","Blackpool"
"FY1 2GP","E06000009","Blackpool"
"FY1 2GQ","E06000009","Blackpool"
"FY1 2GR","E06000009","Blackpool"
"FY1 2GS","E06000009","Blackpool"
"FY1 2GT","E06000009","Blackpool"
"FY1 2GU","E06000009","Blackpool"
"FY1 2GW","E06000009","Blackpool"
"FY1 2GX","E06000009","Blackpool"
"FY1 2GY","E06000009","Blackpool"
"FY1 2HA","E06000009","Blackpool"
"FY1 2HB","E06000009","Blackpool"
"FY1 2HD","E06000009","Blackpool"
"FY1 2HE","E06000009","Blackpool"
"FY1 2HF","E06000009","Blackpool"
"FY1 2HG","E06000009","Blackpool"
"FY1 2HH","E06000009","Blackpool"
"FY1 2HJ","E06000009","Blackpool"
"FY1 2HL","E06000009","Blackpool"
"FY1 2HN","E06000009","Blackpool"
"FY1 2HQ","E06000009","Blackpool"
"FY1 2HR","E06000009","Blackpool"
"FY1 2HS","E06000009","Blackpool"
"FY1 2HT","E06000009","Blackpool"
"FY1 2HU","E06000009","Blackpool"
"FY1 2HW","E06000009","Blackpool"
"FY1 2HX","E06000009","Blackpool"
"FY1 2HY","E06000009","Blackpool"
"FY1 2HZ","E06000009","Blackpool"
"FY1 2JA","E06000009","Blackpool"
"FY1 2JB","E06000009","Blackpool"
"FY1 2JD","E06000009","Blackpool"
"FY1 2JE","E06000009","Blackpool"
"FY1 2JF","E06000009","Blackpool"
"FY1 2JG","E06000009","Blackpool"
"FY1 2JH","E06000009","Blackpool"
"FY1 2JJ","E06000009","Blackpool"
"FY1 2JL","E06000009","Blackpool"
"FY1 2JN","E06000009","Blackpool"
"FY1 2JP","E06000009","Blackpool"
"FY1 2JQ","E06000009","Blackpool"
"FY1 2JR","E06000009","Blackpool"
"FY1 2JS","E06000009","Blackpool"
"FY1 2JT","E06000009","Blackpool"
"FY1 2JU","E06000009","Blackpool"
"FY1 2JW","E06000009","Blackpool"
"FY1 2JX","E06000009","Blackpool"
"FY1 2JY","E06000009","Blackpool"
"FY1 2JZ","E06000009","Blackpool"
"FY1 2LA","E06000009","Blackpool"
"FY1 2LB","E06000009","Blackpool"
"FY1 2LD","E06000009","Blackpool"
"FY1 2LE","E06000009","Blackpool"
"FY1 2LF","E06000009","Blackpool"
"FY1 2LG","E06000009","Blackpool"
"FY1 2LH","E06000009","Blackpool"
"FY1 2LJ","E06000009","Blackpool"
"FY1 2LL","E06000009","Blackpool"
"FY1 2LN","E06000009","Blackpool"
"FY1 2LP","E06000009","Blackpool"
