pcd,lad23cd,lad23nm
"G1  3JY","S12000049","Glasgow City"
"G1  3JZ","S12000049","Glasgow City"
"G1  3LA","S12000049","Glasgow City"
"G1  3LB","S12000049","Glasgow City"
"G1  3LD","S12000049","Glasgow City"
"G1  3LE","S12000049","Glasgow City"
"G1  3LF","S12000049","Glasgow City"
"G1  3LG","S12000049","Glasgow City"
"G1  3LH","S12000049","Glasgow City"
"G1  3LL","S12000049","Glasgow City"
"G1  3LN","S12000049","Glasgow City"
"G1  3LP","S12000049","Glasgow City"
"G1  3LQ","S12000049","Glasgow City"
"G1  3LR","S12000049","Glasgow City"
"G1  3LS","S12000049","Glasgow City"
"G1  3LT","S12000049","Glasgow City"
"G1  3LU","S12000049","Glasgow City"
"G1  3LW","S12000049","Glasgow City"
"G1  3LX","S12000049","Glasgow City"
"G1  3LY","S12000049","Glasgow City"
"G1  3LZ","S12000049","Glasgow City"
"G1  3NA","S12000049","Glasgow City"
"G1  3NB","S12000049","Glasgow City"
"G1  3NE","S12000049","Glasgow City"
"G1  3NF","S12000049","Glasgow City"
"G1  3NG","S12000049","Glasgow City"
"G1  3NH","S12000049","Glasgow City"
"G1  3NJ","S12000049","Glasgow City"
"G1  3NL","S12000049","Glasgow City"
"G1  3NN","S12000049","Glasgow City"
"G1  3NP","S12000049","Glasgow City"
"G1  3NQ","S12000049","Glasgow City"
"G1  3NR","S12000049","Glasgow City"
"G1  3NS","S12000049","Glasgow City"
"G1  3NT","S12000049","Glasgow City"
"G1  3NU","S12000049","Glasgow City"
"G1  3NW","S12000049","Glasgow City"
"G1  3NX","S12000049","Glasgow City"
"G1  3NY","S12000049","Glasgow City"
"G1  3NZ","S12000049","Glasgow City"
"G1  3PA","S12000049","Glasgow City"
"G1  3PB","S12000049","Glasgow City"
"G1  3PD","S12000049","Glasgow City"
"G1  3PE","S12000049","Glasgow City"
"G1  3PF","S12000049","Glasgow City"
"G1  3PG","S12000049","Glasgow City"
"G1  3PH","S12000049","Glasgow City"
"G1  3PJ","S12000049","Glasgow City"
"G1  3PL","S12000049","Glasgow City"
"G1  3PN","S12000049","Glasgow City"
"G1  3PP","S12000049","Glasgow City"
"G1  3PQ","S12000049","Glasgow City"
"G1  3PR","S12000049","Glasgow City"
"G1  3PS","S12000049","Glasgow City"
"G1  3PT","S12000049","Glasgow City"
"G1  3PU","S12000049","Glasgow City"
"G1  3PW","S12000049","Glasgow City"
"G1  3PX","S12000049","Glasgow City"
"G1  3PY","S12000049","Glasgow City"
"G1  3PZ","S12000049","Glasgow City"
"G1  3QA","S12000049","Glasgow City"
"G1  3QB","S12000049","Glasgow City"
"G1  3QD","S12000049","Glasgow City"
"G1  3QE","S12000049","Glasgow City"
