pcd,lad23cd,lad23nm
"DG1 1XU","S12000006","Dumfries and Galloway"
"DG1 1XW","S12000006","Dumfries and Galloway"
"DG1 1XX","S12000006","Dumfries and Galloway"
"DG1 1YA","S12000006","Dumfries and Galloway"
"DG1 1YB","S12000006","Dumfries and Galloway"
"DG1 1YD","S12000006","Dumfries and Galloway"
"DG1 1YE","S12000006","Dumfries and Galloway"
"DG1 1YF","S12000006","Dumfries and Galloway"
"DG1 1YG","S12000006","Dumfries and Galloway"
"DG1 1YH","S12000006","Dumfries and Galloway"
"DG1 1YL","S12000006","Dumfries and Galloway"
"DG1 1YN","S12000006","Dumfries and Galloway"
"DG1 1YP","S12000006","Dumfries and Galloway"
"DG1 1YQ","S12000006","Dumfries and Galloway"
"DG1 1YR","S12000006","Dumfries and Galloway"
"DG1 2AA","S12000006","Dumfries and Galloway"
"DG1 2AB","S12000006","Dumfries and Galloway"
"DG1 2AD","S12000006","Dumfries and Galloway"
"DG1 2AF","S12000006","Dumfries and Galloway"
"DG1 2AG","S12000006","Dumfries and Galloway"
"DG1 2AH","S12000006","Dumfries and Galloway"
"DG1 2AL","S12000006","Dumfries and Galloway"
"DG1 2AN","S12000006","Dumfries and Galloway"
"DG1 2AP","S12000006","Dumfries and Galloway"
"DG1 2AQ","S12000006","Dumfries and Galloway"
"DG1 2AS","S12000006","Dumfries and Galloway"
"DG1 2AT","S12000006","Dumfries and Galloway"
"DG1 2AU","S12000006","Dumfries and Galloway"
"DG1 2AW","S12000006","Dumfries and Galloway"
"DG1 2AX","S12000006","Dumfries and Galloway"
"DG1 2AY","S12000006","Dumfries and Galloway"
"DG1 2BA","S12000006","Dumfries and Galloway"
"DG1 2BB","S12000006","Dumfries and Galloway"
"DG1 2BD","S12000006","Dumfries and Galloway"
"DG1 2BG","S12000006","Dumfries and Galloway"
"DG1 2BH","S12000006","Dumfries and Galloway"
"DG1 2BJ","S12000006","Dumfries and Galloway"
"DG1 2BL","S12000006","Dumfries and Galloway"
"DG1 2BN","S12000006","Dumfries and Galloway"
"DG1 2BP","S12000006","Dumfries and Galloway"
"DG1 2BQ","S12000006","Dumfries and Galloway"
"DG1 2BS","S12000006","Dumfries and Galloway"
"DG1 2BT","S12000006","Dumfries and Galloway"
"DG1 2BU","S12000006","Dumfries and Galloway"
"DG1 2BW","S12000006","Dumfries and Galloway"
"DG1 2BX","S12000006","Dumfries and Galloway"
"DG1 2BY","S12000006","Dumfries and Galloway"
"DG1 2BZ","S12000006","Dumfries and Galloway"
"DG1 2DA","S12000006","Dumfries and Galloway"
"DG1 2DB","S12000006","Dumfries and Galloway"
"DG1 2DD","S12000006","Dumfries and Galloway"
"DG1 2DE","S12000006","Dumfries and Galloway"
"DG1 2DF","S12000006","Dumfries and Galloway"
"DG1 2DG","S12000006","Dumfries and Galloway"
"DG1 2DH","S12000006","Dumfries and Galloway"
"DG1 2DJ","S12000006","Dumfries and Galloway"
"DG1 2DL","S12000006","Dumfries and Galloway"
"DG1 2DN","S12000006","Dumfries and Galloway"
"DG1 2DP","S12000006","Dumfries and Galloway"
"DG1 2DQ","S12000006","Dumfries and Galloway"
"DG1 2DR","S12000006","Dumfries and Galloway"
"DG1 2DS","S12000006","Dumfries and Galloway"
"DG1 2DT","S12000006","Dumfries and Galloway"
"DG1 2DU","S12000006","Dumfries and Galloway"
"DG1 2DW","S12000006","Dumfries and Galloway"
"DG1 2DX","S12000006","Dumfries and Galloway"
"DG1 2DY","S12000006","Dumfries and Galloway"
"DG1 2DZ","S12000006","Dumfries and Galloway"
"DG1 2EA","S12000006","Dumfries and Galloway"
"DG1 2EB","S12000006","Dumfries and Galloway"
"DG1 2ED","S12000006","Dumfries and Galloway"
"DG1 2EE","S12000006","Dumfries and Galloway"
"DG1 2EF","S12000006","Dumfries and Galloway"
"DG1 2EG","S12000006","Dumfries and Galloway"
"DG1 2EH","S12000006","Dumfries and Galloway"
"DG1 2EJ","S12000006","Dumfries and Galloway"
"DG1 2EL","S12000006","Dumfries and Galloway"
"DG1 2EN","S12000006","Dumfries and Galloway"
"DG1 2EP","S12000006","Dumfries and Galloway"
"DG1 2EQ","S12000006","Dumfries and Galloway"
"DG1 2ER","S12000006","Dumfries and Galloway"
"DG1 2ES","S12000006","Dumfries and Galloway"
"DG1 2ET","S12000006","Dumfries and Galloway"
"DG1 2EU","S12000006","Dumfries and Galloway"
"DG1 2EW","S12000006","Dumfries and Galloway"
"DG1 2EX","S12000006","Dumfries and Galloway"
"DG1 2EY","S12000006","Dumfries and Galloway"
"DG1 2EZ","S12000006","Dumfries and Galloway"
"DG1 2GB","S12000006","Dumfries and Galloway"
"DG1 2HA","S12000006","Dumfries and Galloway"
"DG1 2HB","S12000006","Dumfries and Galloway"
"DG1 2HD","S12000006","Dumfries and Galloway"
"DG1 2HE","S12000006","Dumfries and Galloway"
"DG1 2HF","S12000006","Dumfries and Galloway"
"DG1 2HG","S12000006","Dumfries and Galloway"
"DG1 2HH","S12000006","Dumfries and Galloway"
"DG1 2HJ","S12000006","Dumfries and Galloway"
"DG1 2HL","S12000006","Dumfries and Galloway"
"DG1 2HN","S12000006","Dumfries and Galloway"
"DG1 2HP","S12000006","Dumfries and Galloway"
"DG1 2HQ","S12000006","Dumfries and Galloway"
"DG1 2HR","S12000006","Dumfries and Galloway"
"DG1 2HS","S12000006","Dumfries and Galloway"
"DG1 2HT","S12000006","Dumfries and Galloway"
"DG1 2HU","S12000006","Dumfries and Galloway"
"DG1 2HW","S12000006","Dumfries and Galloway"
"DG1 2JA","S12000006","Dumfries and Galloway"
"DG1 2JB","S12000006","Dumfries and Galloway"
"DG1 2JD","S12000006","Dumfries and Galloway"
"DG1 2JE","S12000006","Dumfries and Galloway"
"DG1 2JF","S12000006","Dumfries and Galloway"
"DG1 2JG","S12000006","Dumfries and Galloway"
"DG1 2JH","S12000006","Dumfries and Galloway"
"DG1 2JJ","S12000006","Dumfries and Galloway"
"DG1 2JL","S12000006","Dumfries and Galloway"
"DG1 2JN","S12000006","Dumfries and Galloway"
"DG1 2JP","S12000006","Dumfries and Galloway"
"DG1 2JQ","S12000006","Dumfries and Galloway"
"DG1 2JR","S12000006","Dumfries and Galloway"
"DG1 2JS","S12000006","Dumfries and Galloway"
"DG1 2JT","S12000006","Dumfries and Galloway"
"DG1 2JU","S12000006","Dumfries and Galloway"
"DG1 2JW","S12000006","Dumfries and Galloway"
"DG1 2JX","S12000006","Dumfries and Galloway"
"DG1 2JY","S12000006","Dumfries and Galloway"
"DG1 2JZ","S12000006","Dumfries and Galloway"
"DG1 2LA","S12000006","Dumfries and Galloway"
"DG1 2LB","S12000006","Dumfries and Galloway"
"DG1 2LD","S12000006","Dumfries and Galloway"
"DG1 2LE","S12000006","Dumfries and Galloway"
"DG1 2LF","S12000006","Dumfries and Galloway"
"DG1 2LG","S12000006","Dumfries and Galloway"
"DG1 2LH","S12000006","Dumfries and Galloway"
"DG1 2LJ","S12000006","Dumfries and Galloway"
"DG1 2LL","S12000006","Dumfries and Galloway"
"DG1 2LN","S12000006","Dumfries and Galloway"
"DG1 2LP","S12000006","Dumfries and Galloway"
"DG1 2LQ","S12000006","Dumfries and Galloway"
"DG1 2LR","S12000006","Dumfries and Galloway"
"DG1 2LS","S12000006","Dumfries and Galloway"
"DG1 2LT","S12000006","Dumfries and Galloway"
"DG1 2LU","S12000006","Dumfries and Galloway"
"DG1 2LW","S12000006","Dumfries and Galloway"
"DG1 2LX","S12000006","Dumfries and Galloway"
"DG1 2LZ","S12000006","Dumfries and Galloway"
"DG1 2NF","S12000006","Dumfries and Galloway"
"DG1 2NJ","S12000006","Dumfries and Galloway"
"DG1 2NN","S12000006","Dumfries and Galloway"
"DG1 2NP","S12000006","Dumfries and Galloway"
"DG1 2NS","S12000006","Dumfries and Galloway"
"DG1 2NT","S12000006","Dumfries and Galloway"
"DG1 2NU","S12000006","Dumfries and Galloway"
"DG1 2NW","S12000006","Dumfries and Galloway"
"DG1 2NX","S12000006","Dumfries and Galloway"
"DG1 2NY","S12000006","Dumfries and Galloway"
"DG1 2NZ","S12000006","Dumfries and Galloway"
"DG1 2PA","S12000006","Dumfries and Galloway"
"DG1 2PB","S12000006","Dumfries and Galloway"
"DG1 2PD","S12000006","Dumfries and Galloway"
"DG1 2PE","S12000006","Dumfries and Galloway"
"DG1 2PF","S12000006","Dumfries and Galloway"
"DG1 2PG","S12000006","Dumfries and Galloway"
"DG1 2PH","S12000006","Dumfries and Galloway"
"DG1 2PJ","S12000006","Dumfries and Galloway"
"DG1 2PL","S12000006","Dumfries and Galloway"
"DG1 2PN","S12000006","Dumfries and Galloway"
"DG1 2PP","S12000006","Dumfries and Galloway"
"DG1 2PQ","S12000006","Dumfries and Galloway"
"DG1 2PR","S12000006","Dumfries and Galloway"
"DG1 2PS","S12000006","Dumfries and Galloway"
"DG1 2PT","S12000006","Dumfries and Galloway"
"DG1 2PU","S12000006","Dumfries and Galloway"
"DG1 2PW","S12000006","Dumfries and Galloway"
"DG1 2PX","S12000006","Dumfries and Galloway"
"DG1 2PY","S12000006","Dumfries and Galloway"
"DG1 2PZ","S12000006","Dumfries and Galloway"
"DG1 2QA","S12000006","Dumfries and Galloway"
"DG1 2QB","S12000006","Dumfries and Galloway"
"DG1 2QD","S12000006","Dumfries and Galloway"
"DG1 2QE","S12000006","Dumfries and Galloway"
"DG1 2QF","S12000006","Dumfries and Galloway"
"DG1 2QG","S12000006","Dumfries and Galloway"
"DG1 2QH","S12000006","Dumfries and Galloway"
"DG1 2QJ","S12000006","Dumfries and Galloway"
"DG1 2QL","S12000006","Dumfries and Galloway"
"DG1 2QN","S12000006","Dumfries and Galloway"
"DG1 2QP","S12000006","Dumfries and Galloway"
"DG1 2QQ","S12000006","Dumfries and Galloway"
"DG1 2QR","S12000006","Dumfries and Galloway"
"DG1 2QS","S12000006","Dumfries and Galloway"
"DG1 2QT","S12000006","Dumfries and Galloway"
"DG1 2QU","S12000006","Dumfries and Galloway"
"DG1 2QY","S12000006","Dumfries and Galloway"
"DG1 2QZ","S12000006","Dumfries and Galloway"
"DG1 2RA","S12000006","Dumfries and Galloway"
"DG1 2RB","S12000006","Dumfries and Galloway"
"DG1 2RD","S12000006","Dumfries and Galloway"
"DG1 2RE","S12000006","Dumfries and Galloway"
"DG1 2RF","S12000006","Dumfries and Galloway"
"DG1 2RG","S12000006","Dumfries and Galloway"
"DG1 2RJ","S12000006","Dumfries and Galloway"
"DG1 2RL","S12000006","Dumfries and Galloway"
"DG1 2RN","S12000006","Dumfries and Galloway"
"DG1 2RP","S12000006","Dumfries and Galloway"
"DG1 2RQ","S12000006","Dumfries and Galloway"
"DG1 2RR","S12000006","Dumfries and Galloway"
"DG1 2RS","S12000006","Dumfries and Galloway"
"DG1 2RT","S12000006","Dumfries and Galloway"
"DG1 2RU","S12000006","Dumfries and Galloway"
"DG1 2RW","S12000006","Dumfries and Galloway"
"DG1 2RX","S12000006","Dumfries and Galloway"
"DG1 2RY","S12000006","Dumfries and Galloway"
"DG1 2RZ","S12000006","Dumfries and Galloway"
"DG1 2SA","S12000006","Dumfries and Galloway"
"DG1 2SB","S12000006","Dumfries and Galloway"
"DG1 2SD","S12000006","Dumfries and Galloway"
"DG1 2SE","S12000006","Dumfries and Galloway"
"DG1 2SG","S12000006","Dumfries and Galloway"
"DG1 2SH","S12000006","Dumfries and Galloway"
"DG1 2YA","S12000006","Dumfries and Galloway"
"DG1 2YB","S12000006","Dumfries and Galloway"
"DG1 2YF","S12000006","Dumfries and Galloway"
"DG1 2YG","S12000006","Dumfries and Galloway"
"DG1 2YH","S12000006","Dumfries and Galloway"
"DG1 2YJ","S12000006","Dumfries and Galloway"
"DG1 2YL","S12000006","Dumfries and Galloway"
"DG1 2YN","S12000006","Dumfries and Galloway"
"DG1 2YP","S12000006","Dumfries and Galloway"
"DG1 3AA","S12000006","Dumfries and Galloway"
"DG1 3AB","S12000006","Dumfries and Galloway"
"DG1 3AD","S12000006","Dumfries and Galloway"
"DG1 3AE","S12000006","Dumfries and Galloway"
"DG1 3AF","S12000006","Dumfries and Galloway"
"DG1 3AG","S12000006","Dumfries and Galloway"
"DG1 3AH","S12000006","Dumfries and Galloway"
"DG1 3AJ","S12000006","Dumfries and Galloway"
"DG1 3AL","S12000006","Dumfries and Galloway"
"DG1 3AN","S12000006","Dumfries and Galloway"
"DG1 3AP","S12000006","Dumfries and Galloway"
"DG1 3AQ","S12000006","Dumfries and Galloway"
"DG1 3AR","S12000006","Dumfries and Galloway"
"DG1 3AS","S12000006","Dumfries and Galloway"
"DG1 3AT","S12000006","Dumfries and Galloway"
"DG1 3AU","S12000006","Dumfries and Galloway"
"DG1 3AW","S12000006","Dumfries and Galloway"
"DG1 3AX","S12000006","Dumfries and Galloway"
"DG1 3AY","S12000006","Dumfries and Galloway"
"DG1 3AZ","S12000006","Dumfries and Galloway"
"DG1 3BA","S12000006","Dumfries and Galloway"
"DG1 3BB","S12000006","Dumfries and Galloway"
"DG1 3BD","S12000006","Dumfries and Galloway"
"DG1 3BE","S12000006","Dumfries and Galloway"
"DG1 3BF","S12000006","Dumfries and Galloway"
"DG1 3BG","S12000006","Dumfries and Galloway"
