pcd,lad23cd,lad23nm
"AB1 1RE","S12000033","Aberdeen City"
"AB1 1RF","S12000033","Aberdeen City"
"AB1 1RH","S12000033","Aberdeen City"
"AB1 1RJ","S12000033","Aberdeen City"
"AB1 1RL","S12000033","Aberdeen City"
"AB1 1RN","S12000033","Aberdeen City"
"AB1 1RP","S12000033","Aberdeen City"
"AB1 1RQ","S12000033","Aberdeen City"
"AB1 1RR","S12000033","Aberdeen City"
"AB1 1RS","S12000033","Aberdeen City"
"AB1 1RT","S12000033","Aberdeen City"
"AB1 1RU","S12000033","Aberdeen City"
"AB1 1RX","S12000033","Aberdeen City"
"AB1 1RY","S12000033","Aberdeen City"
"AB1 1SA","S12000033","Aberdeen City"
"AB1 1SB","S12000033","Aberdeen City"
"AB1 1SD","S12000033","Aberdeen City"
"AB1 1SE","S12000033","Aberdeen City"
"AB1 1SF","S12000033","Aberdeen City"
"AB1 1SH","S12000033","Aberdeen City"
"AB1 1SJ","S12000033","Aberdeen City"
"AB1 1SL","S12000033","Aberdeen City"
"AB1 1SN","S12000033","Aberdeen City"
"AB1 1SP","S12000033","Aberdeen City"
"AB1 1SQ","S12000033","Aberdeen City"
"AB1 1SR","S12000033","Aberdeen City"
"AB1 1SS","S12000033","Aberdeen City"
"AB1 1ST","S12000033","Aberdeen City"
"AB1 1SU","S12000033","Aberdeen City"
"AB1 1SY","S12000033","Aberdeen City"
"AB1 1TA","S12000033","Aberdeen City"
"AB1 1TB","S12000033","Aberdeen City"
"AB1 1TD","S12000033","Aberdeen City"
"AB1 1TE","S12000033","Aberdeen City"
"AB1 1TF","S12000033","Aberdeen City"
"AB1 1TH","S12000033","Aberdeen City"
"AB1 1TJ","S12000033","Aberdeen City"
"AB1 1TL","S12000033","Aberdeen City"
"AB1 1TN","S12000033","Aberdeen City"
"AB1 1TP","S12000033","Aberdeen City"
"AB1 1TQ","S12000033","Aberdeen City"
"AB1 1TR","S12000033","Aberdeen City"
"AB1 1TS","S12000033","Aberdeen City"
"AB1 1TT","S12000033","Aberdeen City"
"AB1 1TU","S12000033","Aberdeen City"
"AB1 1TW","S12000033","Aberdeen City"
"AB1 1TX","S12000033","Aberdeen City"
"AB1 1TY","S12000033","Aberdeen City"
"AB1 1TZ","S12000033","Aberdeen City"
"AB1 1UA","S12000033","Aberdeen City"
"AB1 1UB","S12000033","Aberdeen City"
"AB1 1UD","S12000033","Aberdeen City"
"AB1 1UE","S12000033","Aberdeen City"
"AB1 1UF","S12000033","Aberdeen City"
"AB1 1UG","S12000033","Aberdeen City"
"AB1 1UH","S12000033","Aberdeen City"
"AB1 1UJ","S12000033","Aberdeen City"
"AB1 1UL","S12000033","Aberdeen City"
"AB1 1UN","S12000033","Aberdeen City"
"AB1 1UP","S12000033","Aberdeen City"
"AB1 1UQ","S12000033","Aberdeen City"
"AB1 1UR","S12000033","Aberdeen City"
"AB1 1US","S12000033","Aberdeen City"
"AB1 1UT","S12000033","Aberdeen City"
"AB1 1UU","S12000033","Aberdeen City"
"AB1 1UW","S12000033","Aberdeen City"
"AB1 1UX","S12000033","Aberdeen City"
"AB1 1UY","S12000033","Aberdeen City"
"AB1 1UZ","S12000033","Aberdeen City"
"AB1 1WA","S12000033","Aberdeen City"
"AB1 1XA","S12000033","Aberdeen City"
"AB1 1XB","S12000033","Aberdeen City"
"AB1 1XD","S12000033","Aberdeen City"
"AB1 1XE","S12000033","Aberdeen City"
"AB1 1XF","S12000033","Aberdeen City"
"AB1 1XG","S12000033","Aberdeen City"
"AB1 1XH","S12000033","Aberdeen City"
"AB1 1XJ","S12000033","Aberdeen City"
"AB1 1XL","S12000033","Aberdeen City"
"AB1 1XN","S12000033","Aberdeen City"
"AB1 1XP","S12000033","Aberdeen City"
"AB1 1XQ","S12000033","Aberdeen City"
"AB1 1XR","S12000033","Aberdeen City"
"AB1 1XS","S12000033","Aberdeen City"
"AB1 1XT","S12000033","Aberdeen City"
"AB1 1XU","S12000033","Aberdeen City"
"AB1 1XW","S12000033","Aberdeen City"
"AB1 1XX","S12000033","Aberdeen City"
"AB1 1XY","S12000033","Aberdeen City"
"AB1 1YA","S12000033","Aberdeen City"
"AB1 1YB","S12000033","Aberdeen City"
"AB1 1YD","S12000033","Aberdeen City"
"AB1 1YE","S12000033","Aberdeen City"
"AB1 1YG","S12000033","Aberdeen City"
"AB1 1YH","S12000033","Aberdeen City"
"AB1 1YJ","S12000033","Aberdeen City"
"AB1 1YL","S12000033","Aberdeen City"
"AB1 1YN","S12000033","Aberdeen City"
"AB1 1YP","S12000033","Aberdeen City"
"AB1 1YT","S12000033","Aberdeen City"
"AB1 1YU","S12000033","Aberdeen City"
"AB1 1YW","S12000033","Aberdeen City"
"AB1 2AA","S12000033","Aberdeen City"
"AB1 2AB","S12000033","Aberdeen City"
"AB1 2AD","S12000033","Aberdeen City"
"AB1 2AE","S12000033","Aberdeen City"
"AB1 2AF","S12000033","Aberdeen City"
"AB1 2AG","S12000033","Aberdeen City"
"AB1 2AH","S12000033","Aberdeen City"
"AB1 2AJ","S12000033","Aberdeen City"
"AB1 2AL","S12000033","Aberdeen City"
"AB1 2AN","S12000033","Aberdeen City"
"AB1 2AP","S12000033","Aberdeen City"
"AB1 2AQ","S12000033","Aberdeen City"
"AB1 2AR","S12000033","Aberdeen City"
"AB1 2AS","S12000033","Aberdeen City"
"AB1 2AT","S12000033","Aberdeen City"
"AB1 2AU","S12000033","Aberdeen City"
"AB1 2AW","S12000033","Aberdeen City"
"AB1 2AX","S12000033","Aberdeen City"
"AB1 2AY","S12000033","Aberdeen City"
"AB1 2AZ","S12000033","Aberdeen City"
"AB1 2BA","S12000033","Aberdeen City"
"AB1 2BB","S12000033","Aberdeen City"
"AB1 2BD","S12000033","Aberdeen City"
"AB1 2BE","S12000033","Aberdeen City"
"AB1 2BF","S12000033","Aberdeen City"
"AB1 2BG","S12000033","Aberdeen City"
"AB1 2BH","S12000033","Aberdeen City"
"AB1 2BJ","S12000033","Aberdeen City"
"AB1 2BL","S12000033","Aberdeen City"
"AB1 2BN","S12000033","Aberdeen City"
"AB1 2BP","S12000033","Aberdeen City"
"AB1 2BQ","S12000033","Aberdeen City"
"AB1 2BR","S12000033","Aberdeen City"
"AB1 2BS","S12000033","Aberdeen City"
"AB1 2BT","S12000033","Aberdeen City"
"AB1 2BU","S12000033","Aberdeen City"
"AB1 2BW","S12000033","Aberdeen City"
"AB1 2BX","S12000033","Aberdeen City"
"AB1 2BY","S12000033","Aberdeen City"
"AB1 2BZ","S12000033","Aberdeen City"
"AB1 2DA","S12000033","Aberdeen City"
"AB1 2DB","S12000033","Aberdeen City"
"AB1 2DD","S12000033","Aberdeen City"
"AB1 2DE","S12000033","Aberdeen City"
"AB1 2DF","S12000033","Aberdeen City"
"AB1 2DG","S12000033","Aberdeen City"
"AB1 2DH","S12000033","Aberdeen City"
"AB1 2DJ","S12000033","Aberdeen City"
"AB1 2DL","S12000033","Aberdeen City"
"AB1 2DN","S12000033","Aberdeen City"
"AB1 2DP","S12000033","Aberdeen City"
"AB1 2DQ","S12000033","Aberdeen City"
"AB1 2DR","S12000033","Aberdeen City"
"AB1 2DS","S12000033","Aberdeen City"
"AB1 2DT","S12000033","Aberdeen City"
"AB1 2DU","S12000033","Aberdeen City"
"AB1 2DW","S12000033","Aberdeen City"
"AB1 2DX","S12000033","Aberdeen City"
"AB1 2DY","S12000033","Aberdeen City"
"AB1 2DZ","S12000033","Aberdeen City"
"AB1 2EA","S12000033","Aberdeen City"
"AB1 2EB","S12000033","Aberdeen City"
"AB1 2ED","S12000033","Aberdeen City"
"AB1 2EE","S12000033","Aberdeen City"
"AB1 2EF","S12000033","Aberdeen City"
"AB1 2EG","S12000033","Aberdeen City"
"AB1 2EH","S12000033","Aberdeen City"
"AB1 2EJ","S12000033","Aberdeen City"
"AB1 2EL","S12000033","Aberdeen City"
"AB1 2EN","S12000033","Aberdeen City"
"AB1 2EP","S12000033","Aberdeen City"
"AB1 2EQ","S12000033","Aberdeen City"
"AB1 2ER","S12000033","Aberdeen City"
"AB1 2ES","S12000033","Aberdeen City"
