pcd,lad23cd,lad23nm
"EH1 2HD","S12000036","City of Edinburgh"
"EH1 2HE","S12000036","City of Edinburgh"
"EH1 2HG","S12000036","City of Edinburgh"
"EH1 2HH","S12000036","City of Edinburgh"
"EH1 2HJ","S12000036","City of Edinburgh"
"EH1 2HN","S12000036","City of Edinburgh"
"EH1 2HP","S12000036","City of Edinburgh"
"EH1 2HR","S12000036","City of Edinburgh"
"EH1 2HS","S12000036","City of Edinburgh"
"EH1 2HT","S12000036","City of Edinburgh"
"EH1 2HU","S12000036","City of Edinburgh"
"EH1 2HW","S12000036","City of Edinburgh"
"EH1 2HX","S12000036","City of Edinburgh"
"EH1 2HY","S12000036","City of Edinburgh"
"EH1 2HZ","S12000036","City of Edinburgh"
"EH1 2JA","S12000036","City of Edinburgh"
"EH1 2JB","S12000036","City of Edinburgh"
"EH1 2JE","S12000036","City of Edinburgh"
"EH1 2JF","S12000036","City of Edinburgh"
"EH1 2JH","S12000036","City of Edinburgh"
"EH1 2JL","S12000036","City of Edinburgh"
"EH1 2JN","S12000036","City of Edinburgh"
"EH1 2JP","S12000036","City of Edinburgh"
"EH1 2JQ","S12000036","City of Edinburgh"
"EH1 2JR","S12000036","City of Edinburgh"
"EH1 2JS","S12000036","City of Edinburgh"
"EH1 2JT","S12000036","City of Edinburgh"
"EH1 2JU","S12000036","City of Edinburgh"
"EH1 2JW","S12000036","City of Edinburgh"
"EH1 2JX","S12000036","City of Edinburgh"
"EH1 2JY","S12000036","City of Edinburgh"
"EH1 2JZ","S12000036","City of Edinburgh"
"EH1 2LA","S12000036","City of Edinburgh"
"EH1 2LB","S12000036","City of Edinburgh"
"EH1 2LD","S12000036","City of Edinburgh"
"EH1 2LE","S12000036","City of Edinburgh"
"EH1 2LF","S12000036","City of Edinburgh"
"EH1 2LG","S12000036","City of Edinburgh"
"EH1 2LH","S12000036","City of Edinburgh"
"EH1 2LJ","S12000036","City of Edinburgh"
"EH1 2LN","S12000036","City of Edinburgh"
"EH1 2LP","S12000036","City of Edinburgh"
"EH1 2LQ","S12000036","City of Edinburgh"
"EH1 2LS","S12000036","City of Edinburgh"
"EH1 2LU","S12000036","City of Edinburgh"
