pcd,lad23cd,lad23nm
"SO1 2BR","E06000045","Southampton"
"SO1 2BS","E06000045","Southampton"
"SO1 2BT","E06000045","Southampton"
"SO1 2BW","E06000045","Southampton"
"SO1 2BX","E06000045","Southampton"
"SO1 2BY","E06000045","Southampton"
"SO1 2DA","E06000045","Southampton"
"SO1 2DB","E06000045","Southampton"
"SO1 2DD","E06000045","Southampton"
"SO1 2DE","E06000045","Southampton"
"SO1 2DF","E06000045","Southampton"
"SO1 2DG","E06000045","Southampton"
"SO1 2DH","E06000045","Southampton"
"SO1 2DJ","E06000045","Southampton"
"SO1 2DL","E06000045","Southampton"
"SO1 2DN","E06000045","Southampton"
"SO1 2DR","E06000045","Southampton"
"SO1 2DS","E06000045","Southampton"
"SO1 2DT","E06000045","Southampton"
"SO1 2DX","E06000045","Southampton"
"SO1 2DY","E06000045","Southampton"
"SO1 2DZ","E06000045","Southampton"
"SO1 2EA","E06000045","Southampton"
"SO1 2EB","E06000045","Southampton"
"SO1 2ED","E06000045","Southampton"
"SO1 2EE","E06000045","Southampton"
"SO1 2EF","E06000045","Southampton"
"SO1 2EG","E06000045","Southampton"
"SO1 2EH","E06000045","Southampton"
"SO1 2EJ","E06000045","Southampton"
"SO1 2EL","E06000045","Southampton"
"SO1 2EP","E06000045","Southampton"
"SO1 2EQ","E06000045","Southampton"
"SO1 2ES","E06000045","Southampton"
"SO1 2ET","E06000045","Southampton"
"SO1 2EU","E06000045","Southampton"
"SO1 2EW","E06000045","Southampton"
"SO1 2EY","E06000045","Southampton"
"SO1 2EZ","E06000045","Southampton"
"SO1 2FB","E06000045","Southampton"
"SO1 2FD","E06000045","Southampton"
"SO1 2FE","E06000045","Southampton"
"SO1 2FG","E06000045","Southampton"
"SO1 2FH","E06000045","Southampton"
"SO1 2FJ","E06000045","Southampton"
"SO1 2FL","E06000045","Southampton"
"SO1 2FN","E06000045","Southampton"
"SO1 2FP","E06000045","Southampton"
"SO1 2FQ","E06000045","Southampton"
"SO1 2FR","E06000045","Southampton"
"SO1 2FS","E06000045","Southampton"
"SO1 2FT","E06000045","Southampton"
"SO1 2FU","E06000045","Southampton"
"SO1 2FW","E06000045","Southampton"
"SO1 2FX","E06000045","Southampton"
"SO1 2FY","E06000045","Southampton"
"SO1 2FZ","E06000045","Southampton"
"SO1 2GA","E06000045","Southampton"
"SO1 2GB","E06000045","Southampton"
"SO1 2GD","E06000045","Southampton"
"SO1 2GE","E06000045","Southampton"
"SO1 2GF","E06000045","Southampton"
"SO1 2GG","E06000045","Southampton"
"SO1 2GH","E06000045","Southampton"
"SO1 2GJ","E06000045","Southampton"
"SO1 2GL","E06000045","Southampton"
"SO1 2GN","E06000045","Southampton"
"SO1 2GP","E06000045","Southampton"
"SO1 2GQ","E06000045","Southampton"
"SO1 2GR","E06000045","Southampton"
"SO1 2GS","E06000045","Southampton"
"SO1 2GT","E06000045","Southampton"
"SO1 2GU","E06000045","Southampton"
"SO1 2GW","E06000045","Southampton"
"SO1 2GX","E06000045","Southampton"
"SO1 2GY","E06000045","Southampton"
"SO1 2GZ","E06000045","Southampton"
"SO1 2HA","E06000045","Southampton"
"SO1 2HB","E06000045","Southampton"
"SO1 2HD","E06000045","Southampton"
"SO1 2HE","E06000045","Southampton"
"SO1 2HF","E06000045","Southampton"
"SO1 2HG","E06000045","Southampton"
"SO1 2HH","E06000045","Southampton"
"SO1 2HJ","E06000045","Southampton"
"SO1 2HL","E06000045","Southampton"
